datetime,Open,High,Low,Close,Volume,close-pct,close-diff,close-trend,hour_of_day,day_of_week,news-count,avg-sent,max-sent,min-sent,neg-news-count,pos-news-count,sent-count-balance,sent-count-balance-sign,sent-avg-sign,bullishness-index
2018-10-10 15:00:00+00:00,223.627,224.368,222.138,223.352,85.3679,-0.0012297262852876134,-0.2750000000000057,-1,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-10 16:00:00+00:00,223.352,223.937,222.517,222.59,75.9403,-0.0034116551452415544,-0.7620000000000005,-1,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-10 17:00:00+00:00,222.59,223.778,222.147,222.701,70.8998,0.0004986746933823838,0.11099999999999,1,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-10 18:00:00+00:00,222.701,222.781,220.132,221.322,76.6641,-0.006192158993448604,-1.3789999999999907,-1,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-10 19:00:00+00:00,221.322,221.322,216.06,216.658,77.2977,-0.021073368214637567,-4.664000000000016,-1,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-11 13:00:00+00:00,214.618,219.427,212.867,219.281,3.7669,0.012106638111678336,2.623000000000019,1,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-11 14:00:00+00:00,219.278,219.428,215.567,216.168,7.1544,-0.014196396404613232,-3.1129999999999995,-1,14,3,1,-0.047258332,-0.047258332,-0.047258332,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-11 15:00:00+00:00,216.172,217.857,213.937,216.698,6.8114,0.002451796750675417,0.5300000000000011,1,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-11 16:00:00+00:00,216.698,218.747,216.243,216.928,7.2381,0.0010613849689429244,0.22999999999998977,1,16,3,1,-0.31287742,-0.31287742,-0.31287742,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-11 17:00:00+00:00,216.928,217.978,215.748,216.988,7.0039,0.0002765894674729985,0.060000000000002274,1,17,3,2,-0.355834035,-0.30625203,-0.40541604,2.0,0.0,-2.0,-1.0,-1,-1.0986122886681098
2018-10-11 18:00:00+00:00,216.987,217.058,212.298,213.828,6.1377,-0.014563017309712989,-3.1599999999999966,-1,18,3,1,0.11189132,0.11189132,0.11189132,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-11 19:00:00+00:00,213.797,217.658,213.378,214.438,6.4919,0.0028527601623733467,0.6099999999999852,1,19,3,1,-0.23339666,-0.23339666,-0.23339666,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-12 13:00:00+00:00,220.978,221.751,219.768,220.738,3.7434,0.029379121237840256,6.300000000000011,1,13,4,2,0.11635118500000001,0.38261738,-0.14991501,1.0,1.0,0.0,0.0,1,0.0
2018-10-12 14:00:00+00:00,220.738,222.217,220.091,220.168,8.988,-0.0025822468265545018,-0.5699999999999932,-1,14,4,1,0.106330715,0.106330715,0.106330715,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-12 15:00:00+00:00,220.167,220.748,217.998,218.998,7.5627,-0.005314123760037814,-1.170000000000016,-1,15,4,1,0.042996634,0.042996634,0.042996634,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-12 16:00:00+00:00,218.987,219.248,216.827,218.518,4.2352,-0.002191800838363789,-0.47999999999998977,-1,16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-12 17:00:00+00:00,218.527,219.888,217.658,218.569,4.0528,0.00023339038431613446,0.05099999999998772,1,17,4,1,0.15990536,0.15990536,0.15990536,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-12 18:00:00+00:00,218.558,220.088,217.402,219.778,3.3143,0.0055314340093974845,1.2090000000000032,1,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-12 19:00:00+00:00,219.769,222.847,219.417,222.087,7.4206,0.010506056111166728,2.3089999999999975,1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-15 13:00:00+00:00,220.992,221.777,218.737,219.328,3.3192,-0.012423059431664107,-2.758999999999986,-1,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-15 14:00:00+00:00,219.288,219.988,217.708,219.158,7.6851,-0.000775094835132828,-0.17000000000001592,-1,14,0,2,0.007167259999999998,0.06082153,-0.04648701,1.0,1.0,0.0,0.0,1,0.0
2018-10-15 15:00:00+00:00,219.158,220.028,217.857,218.068,6.406,-0.004973580704331959,-1.089999999999975,-1,15,0,1,-0.2921178,-0.2921178,-0.2921178,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-15 16:00:00+00:00,218.078,218.867,217.327,218.648,7.0527,0.0026597208210281664,0.5799999999999841,1,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-15 17:00:00+00:00,218.657,219.337,217.657,218.948,6.8472,0.0013720683472979722,0.30000000000001137,1,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-15 18:00:00+00:00,218.963,219.47,217.568,219.177,7.182,0.0010459104444890954,0.228999999999985,1,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-15 19:00:00+00:00,219.177,219.797,217.318,217.318,8.0713,-0.00848172937853875,-1.8589999999999804,-1,19,0,1,-0.17575724,-0.17575724,-0.17575724,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-16 13:00:00+00:00,218.938,219.238,217.817,218.527,4.2167,0.00556327593664574,1.2089999999999748,1,13,1,1,0.3938866,0.3938866,0.3938866,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-16 14:00:00+00:00,218.447,218.777,216.747,218.287,8.7467,-0.0010982624572706268,-0.23999999999998067,-1,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-16 15:00:00+00:00,218.287,220.218,217.94,220.121,8.2221,0.00840178297379146,1.8340000000000032,1,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-16 16:00:00+00:00,220.139,220.577,219.297,220.031,6.918,-0.00040886603277290323,-0.09000000000000341,-1,16,1,1,-0.5168053,-0.5168053,-0.5168053,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-16 17:00:00+00:00,220.037,221.028,219.927,220.597,6.4629,0.0025723648031414914,0.5660000000000025,1,17,1,1,0.344549,0.344549,0.344549,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-16 18:00:00+00:00,220.618,221.897,220.507,221.328,7.7723,0.003313735000929352,0.7309999999999945,1,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-16 19:00:00+00:00,221.317,222.887,221.067,222.18,9.395,0.003849490349165041,0.8520000000000039,1,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-17 13:00:00+00:00,222.168,222.568,220.317,220.557,3.915,-0.007304887928706538,-1.6230000000000189,-1,13,2,1,0.037981287,0.037981287,0.037981287,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-17 14:00:00+00:00,220.557,221.17,219.327,220.028,8.1731,-0.0023984729571040475,-0.5289999999999964,-1,14,2,1,0.0574175,0.0574175,0.0574175,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-17 15:00:00+00:00,220.027,221.558,219.588,221.017,7.7624,0.004494882469503914,0.9890000000000043,1,15,2,1,0.26968026,0.26968026,0.26968026,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-17 16:00:00+00:00,221.017,221.838,220.557,221.637,7.1572,0.0028052140785550517,0.6200000000000045,1,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-17 17:00:00+00:00,221.627,222.611,221.21,221.317,7.1358,-0.0014438022532338168,-0.3199999999999932,-1,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-17 18:00:00+00:00,221.318,221.832,219.937,221.398,7.9598,0.00036599086378363843,0.08099999999998886,1,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-17 19:00:00+00:00,221.418,221.677,220.172,221.098,9.8696,-0.0013550257906574936,-0.29999999999998295,-1,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-18 13:00:00+00:00,217.787,218.908,217.688,218.468,4.2977,-0.011895177704004611,-2.630000000000024,-1,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-18 14:00:00+00:00,218.457,219.708,217.737,219.237,9.3575,0.0035199663108556045,0.7690000000000055,1,14,3,1,0.12715234,0.12715234,0.12715234,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-18 15:00:00+00:00,219.258,219.432,215.888,216.282,11.0991,-0.013478564293435746,-2.954999999999984,-1,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-18 16:00:00+00:00,216.288,218.028,215.998,217.128,8.8646,0.003911559907897821,0.8459999999999752,1,16,3,2,0.167879315,0.24590789,0.08985074,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-10-18 17:00:00+00:00,217.107,217.268,214.877,215.597,9.26,-0.00705114034118115,-1.5309999999999775,-1,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-18 18:00:00+00:00,215.598,217.127,215.387,216.231,8.9896,0.0029406717162112628,0.6339999999999861,1,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-18 19:00:00+00:00,216.231,216.463,215.367,216.018,10.6293,-0.0009850576466833294,-0.21299999999999386,-1,19,3,1,-0.003331809,-0.003331809,-0.003331809,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-19 13:00:00+00:00,218.077,219.968,217.618,219.637,3.7759,0.016753233526835665,3.6189999999999998,1,13,4,1,0.3940904,0.3940904,0.3940904,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-19 14:00:00+00:00,219.628,221.108,219.628,220.878,7.944,0.005650231973665543,1.2409999999999854,1,14,4,1,-0.17913666,-0.17913666,-0.17913666,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-19 15:00:00+00:00,220.881,221.211,218.917,219.598,8.1402,-0.005795054283359913,-1.2799999999999727,-1,15,4,1,0.031007104,0.031007104,0.031007104,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-19 16:00:00+00:00,219.627,219.858,217.408,219.063,7.5827,-0.0024362699113836817,-0.535000000000025,-1,16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-19 17:00:00+00:00,219.063,220.108,218.318,218.928,6.1482,-0.0006162610755809927,-0.1349999999999909,-1,17,4,1,0.060268734,0.060268734,0.060268734,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-19 18:00:00+00:00,218.927,219.398,217.838,218.808,7.0004,-0.0005481254110940581,-0.12000000000000455,-1,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-19 19:00:00+00:00,218.797,220.157,218.767,219.247,9.3385,0.0020063251800666038,0.4390000000000214,1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-22 13:00:00+00:00,219.838,221.198,219.427,219.808,3.6933,0.002558757930553046,0.5609999999999786,1,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-22 14:00:00+00:00,219.803,223.298,219.697,222.637,9.395,0.01287032319114867,2.8290000000000077,1,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-22 15:00:00+00:00,222.637,223.321,221.548,221.878,8.6691,-0.00340913684607691,-0.7590000000000146,-1,15,0,1,0.30806705,0.30806705,0.30806705,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-22 16:00:00+00:00,221.888,222.35,220.787,221.497,9.5991,-0.001717159880655017,-0.3809999999999718,-1,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-22 17:00:00+00:00,221.487,221.941,220.557,220.567,8.1121,-0.00419870246549614,-0.9300000000000068,-1,17,0,1,0.06498898,0.06498898,0.06498898,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-22 18:00:00+00:00,220.567,221.413,220.248,221.178,8.4278,0.002770133338169334,0.61099999999999,1,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-22 19:00:00+00:00,221.178,222.238,220.608,220.608,9.6262,-0.002577109839134062,-0.5699999999999932,-1,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-23 13:00:00+00:00,215.768,218.047,215.381,216.608,4.5454,-0.01813170873223091,-4.0,-1,13,1,1,-0.41977006,-0.41977006,-0.41977006,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-23 14:00:00+00:00,216.608,217.233,214.697,216.278,9.4946,-0.0015234894371399799,-0.3300000000000125,-1,14,1,1,0.044813346,0.044813346,0.044813346,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-23 15:00:00+00:00,216.278,217.677,215.743,216.857,10.3729,0.0026771100158129446,0.5790000000000077,1,15,1,2,0.0404001235,0.13131496,-0.050514713,1.0,1.0,0.0,0.0,1,0.0
2018-10-23 16:00:00+00:00,216.857,219.408,216.848,218.358,9.475,0.006921611937820815,1.5010000000000048,1,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-23 17:00:00+00:00,218.348,219.737,218.278,218.757,8.2422,0.0018272744758607296,0.3990000000000009,1,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-23 18:00:00+00:00,218.749,222.021,218.749,221.789,8.9038,0.013860127904478325,3.0319999999999823,1,18,1,1,0.2338077,0.2338077,0.2338077,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-23 19:00:00+00:00,221.757,223.238,221.747,222.898,11.5296,0.005000247983443673,1.1090000000000089,1,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-24 13:00:00+00:00,222.528,224.187,221.127,221.898,5.6396,-0.004486356988398277,-1.0,-1,13,2,1,0.1544741,0.1544741,0.1544741,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-24 14:00:00+00:00,221.917,222.268,220.498,220.528,11.6294,-0.006174007877493337,-1.3700000000000045,-1,14,2,2,-0.28662492500000003,-0.28297013,-0.29027972,2.0,0.0,-2.0,-1.0,-1,-1.0986122886681098
2018-10-24 15:00:00+00:00,220.538,221.57,218.947,221.507,9.1559,0.004439345570630637,0.9790000000000134,1,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-24 16:00:00+00:00,221.508,221.628,220.118,221.298,6.4696,-0.0009435367731042144,-0.20900000000000318,-1,16,2,1,0.1273369,0.1273369,0.1273369,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-24 17:00:00+00:00,221.288,221.288,218.817,219.068,6.659,-0.010076909868141581,-2.2299999999999898,-1,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-24 18:00:00+00:00,219.067,220.83,218.608,219.587,7.8064,0.002369127394233672,0.518999999999977,1,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-24 19:00:00+00:00,219.607,219.627,214.528,215.077,11.1534,-0.020538556471922265,-4.509999999999991,-1,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-25 13:00:00+00:00,217.688,219.21,216.787,218.318,6.4091,0.01506902179219538,3.241000000000014,1,13,3,3,0.2311367533333333,0.6523578,-0.06610137,1.0,2.0,1.0,1.0,1,0.4054651081081644
2018-10-25 14:00:00+00:00,218.327,219.947,218.31,219.138,12.8513,0.003755988970217672,0.8199999999999932,1,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-25 15:00:00+00:00,219.128,220.258,218.387,219.437,8.8863,0.001364437021420306,0.2990000000000066,1,15,3,1,0.6437451,0.6437451,0.6437451,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-25 16:00:00+00:00,219.438,219.638,218.587,219.32,7.2581,-0.0005331826446771659,-0.11700000000001864,-1,16,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-25 17:00:00+00:00,219.328,219.648,218.168,219.307,7.4081,-5.927412000727994e-05,-0.01300000000000523,-1,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-25 18:00:00+00:00,219.297,220.947,218.927,220.518,7.9413,0.005521939564172573,1.2110000000000127,1,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-25 19:00:00+00:00,220.537,221.337,219.747,219.827,70.9526,-0.0031335310496195534,-0.6910000000000025,-1,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-26 13:00:00+00:00,215.887,217.791,214.837,216.46,56.3743,-0.01531658986384743,-3.3669999999999902,-1,13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-26 14:00:00+00:00,216.228,216.421,212.767,212.867,82.8454,-0.016598909729280353,-3.5930000000000177,-1,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-26 15:00:00+00:00,212.866,216.853,212.667,216.337,66.9907,0.016301258532323004,3.469999999999999,1,15,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-26 16:00:00+00:00,216.301,219.367,216.191,218.849,76.4087,0.011611513518260841,2.5120000000000005,1,16,4,2,0.0824700815,0.106261946,0.058678217,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-10-26 17:00:00+00:00,218.82,220.149,216.842,218.768,60.4776,-0.00037011820935894946,-0.08099999999998886,-1,17,4,2,0.149905614,0.24080165,0.059009578,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-10-26 18:00:00+00:00,218.667,218.998,215.417,215.708,68.4824,-0.013987420463687616,-3.0600000000000023,-1,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-26 19:00:00+00:00,215.737,216.988,214.597,216.117,82.7594,0.0018960817401301178,0.4089999999999918,1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-29 13:00:00+00:00,219.167,219.608,218.017,218.988,53.4041,0.013284470911589574,2.8710000000000093,1,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-29 14:00:00+00:00,218.987,219.648,218.097,218.408,98.0375,-0.0026485469523445104,-0.5800000000000125,-1,14,0,1,-0.28224033,-0.28224033,-0.28224033,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-29 15:00:00+00:00,218.438,218.827,215.837,215.958,90.0319,-0.011217537819127488,-2.4499999999999886,-1,15,0,2,-0.19289012700000002,-0.046282034,-0.33949822,2.0,0.0,-2.0,-1.0,-1,-1.0986122886681098
2018-10-29 16:00:00+00:00,215.958,217.028,214.797,215.438,84.6485,-0.002407875605441867,-0.5200000000000102,-1,16,0,1,-0.39629558,-0.39629558,-0.39629558,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-29 17:00:00+00:00,215.438,217.118,215.287,216.278,66.7989,0.003899033596672874,0.8400000000000034,1,17,0,1,0.07290676,0.07290676,0.07290676,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-29 18:00:00+00:00,216.278,216.278,213.177,213.997,62.5258,-0.010546611305819242,-2.2809999999999775,-1,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-29 19:00:00+00:00,214.007,214.077,207.098,212.527,80.3787,-0.00686925517647452,-1.4700000000000273,-1,19,0,2,0.142393003,0.23798448,0.046801526,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-10-30 13:00:00+00:00,211.147,215.117,209.248,214.777,49.9104,0.0105868901363122,2.25,1,13,1,1,-0.0069546322,-0.0069546322,-0.0069546322,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-30 14:00:00+00:00,214.827,214.917,211.307,211.907,59.2822,-0.013362697123062373,-2.869999999999976,-1,14,1,3,0.13294576866666666,0.16128938,0.089644626,0.0,3.0,3.0,1.0,1,1.3862943611198906
2018-10-30 15:00:00+00:00,212.018,214.457,211.737,212.818,53.4642,0.004299055717838396,0.9110000000000014,1,15,1,1,0.14483497,0.14483497,0.14483497,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-30 16:00:00+00:00,212.877,214.047,212.238,212.397,64.5293,-0.001978216128335153,-0.4210000000000207,-1,16,1,2,0.25189619,0.29657513,0.20721725,0.0,2.0,2.0,1.0,1,1.0986122886681098
2018-10-30 17:00:00+00:00,212.397,213.018,210.847,212.918,101.6487,0.002452953666953972,0.521000000000015,1,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-30 18:00:00+00:00,212.908,213.287,211.438,212.938,104.4059,9.393287556713759e-05,0.01999999999998181,1,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-30 19:00:00+00:00,212.938,213.687,212.087,213.338,117.6028,0.0018784810602148205,0.4000000000000057,1,19,1,1,0.057519164,0.057519164,0.057519164,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-31 13:00:00+00:00,216.888,217.888,216.647,217.658,42.1438,0.02024955704093978,4.319999999999993,1,13,2,1,-0.07752473,-0.07752473,-0.07752473,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-10-31 14:00:00+00:00,217.677,219.148,217.458,218.248,93.4633,0.0027106745444689384,0.5900000000000034,1,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-31 15:00:00+00:00,218.278,219.878,217.898,218.487,85.5829,0.00109508449103779,0.23900000000000432,1,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-31 16:00:00+00:00,218.487,219.908,217.827,219.697,79.8783,0.005538086934234077,1.210000000000008,1,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-31 17:00:00+00:00,219.697,220.408,219.018,219.567,69.6586,-0.0005917240563139137,-0.12999999999999545,-1,17,2,1,0.34218603,0.34218603,0.34218603,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-10-31 18:00:00+00:00,219.558,220.417,219.147,219.847,85.3657,0.0012752371713418142,0.28000000000000114,1,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-10-31 19:00:00+00:00,219.838,220.227,218.687,218.767,91.9393,-0.004912507334646432,-1.0800000000000125,-1,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-01 13:00:00+00:00,219.047,219.957,217.208,217.767,44.8936,-0.004571073333729525,-1.0,-1,13,3,5,0.17530688560000002,0.3384535,0.028952928,0.0,5.0,5.0,1.0,1,1.791759469228055
2018-11-01 14:00:00+00:00,217.767,218.638,216.807,217.458,78.1643,-0.0014189477744561696,-0.3089999999999975,-1,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-01 15:00:00+00:00,217.467,219.878,217.198,219.227,75.1135,0.008134904211388072,1.7690000000000055,1,15,3,1,0.21671444,0.21671444,0.21671444,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-11-01 16:00:00+00:00,219.227,219.957,218.628,219.198,57.6924,-0.00013228297609324535,-0.028999999999996362,-1,16,3,2,-0.036616757,0.021151586,-0.0943851,1.0,1.0,0.0,0.0,-1,0.0
2018-11-01 17:00:00+00:00,219.198,220.738,219.037,220.377,57.5749,0.005378698710754692,1.179000000000002,1,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-01 18:00:00+00:00,220.337,220.448,218.217,219.458,61.7631,-0.004170126646610206,-0.9190000000000111,-1,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-01 19:00:00+00:00,219.468,222.337,219.237,222.188,79.2442,0.012439737899734737,2.7299999999999898,1,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-02 13:00:00+00:00,209.507,213.568,208.457,210.138,40.1495,-0.05423335193619805,-12.049999999999983,-1,13,4,4,0.068910845,0.40008086,-0.7379866,1.0,3.0,2.0,1.0,1,0.6931471805599453
2018-11-02 14:00:00+00:00,210.028,210.398,206.367,207.948,72.2148,-0.010421722867829719,-2.1899999999999977,-1,14,4,1,-0.033603393,-0.033603393,-0.033603393,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-11-02 15:00:00+00:00,207.867,208.428,206.508,207.178,58.1866,-0.0037028487891204165,-0.7700000000000102,-1,15,4,1,-0.039466824,-0.039466824,-0.039466824,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-11-02 16:00:00+00:00,207.238,207.977,205.867,206.298,58.8358,-0.004247555242351986,-0.8799999999999955,-1,16,4,1,0.20160924,0.20160924,0.20160924,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-11-02 17:00:00+00:00,206.238,207.218,205.628,206.488,55.4666,0.000920997779910504,0.18999999999999773,1,17,4,1,0.048508614,0.048508614,0.048508614,0.0,1.0,1.0,1.0,1,0.6931471805599453
2018-11-02 18:00:00+00:00,206.488,207.408,205.407,207.158,57.315,0.003244740614466668,0.6699999999999875,1,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-02 19:00:00+00:00,207.158,207.387,205.498,205.928,77.0777,-0.005937496982979074,-1.2299999999999898,-1,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2018-11-05 14:00:00+00:00,204.218,204.218,200.797,201.008,49.3195,-0.023891845693640446,-4.9199999999999875,-1,14,0,3,0.07615609666666666,0.39568454,-0.29147777,1.0,2.0,1.0,1.0,1,0.4054651081081644
2018-11-05 15:00:00+00:00,200.988,201.408,198.167,201.317,96.8738,0.0015372522486667428,0.3089999999999975,1,15,0,2,-0.031832343,0.057799,-0.121463686,1.0,1.0,0.0,0.0,-1,0.0
2018-11-05 16:00:00+00:00,201.318,201.858,200.367,201.557,71.1859,0.0011921496942632892,0.23999999999998067,1,16,0,3,0.016364148,0.34423608,-0.31549472,1.0,2.0,1.0,1.0,1,0.4054651081081644
2018-11-05 17:00:00+00:00,201.547,201.628,199.538,200.167,57.5907,-0.006896312209449418,-1.3899999999999864,-1,17,0,4,-0.30392317,-0.00506241,-0.53675973,4.0,0.0,-4.0,-1.0,-1,-1.6094379124341003
2018-11-05 18:00:00+00:00,200.167,200.928,199.597,200.808,51.533,0.0032023260577418444,0.6409999999999911,1,18,0,1,-0.056921143,-0.056921143,-0.056921143,1.0,0.0,-1.0,-1.0,-1,-0.6931471805599453
2018-11-05 19:00:00+00:00,200.797,201.748,200.637,200.898,59.1425,0.0004481893151666583,0.09000000000000341,1,19,0,1,0.20810755,0.20810755,0.20810755,0.0,1.0,1.0,1.0,1,0.6931471805599453
